,elev,lat,lon,yrst,yrstp
14341,524.9,-45.916,-71.68,1973.0,2019.0
14342,326.1,-46.583,-71.68,1963.0,2019.0
14343,46.0,-46.8,-75.63,1963.0,2019.0
14344,196.0,-47.244,-72.58,1963.0,2019.0
14345,56.0,-52.383,-75.11,1936.0,2019.0
14346,6.0,-49.133,-74.45,1963.0,1973.0
14347,152.0,-50.95,-72.41,1963.0,1968.0
14348,66.1,-51.671,-72.52,1984.0,2019.0
14349,2299.1,-22.498,-68.9,2004.0,2019.0
14350,140.5,-32.95,-71.47,2009.0,2019.0
14351,52.0,-52.4,-75.1,1937.0,2019.0
14352,18.0,-52.4,-68.43,1973.0,1990.0
14353,18.0,-52.4,-68.43,2017.0,2019.0
14354,42.4,-53.003,-70.85,1935.0,2019.0
14355,8.0,-53.15,-70.9,2017.0,2019.0
14356,30.0,-53.25,-70.33,1959.0,1964.0
14357,31.7,-53.254,-70.31,1986.0,2017.0
14358,8.0,-53.15,-70.88,1949.0,1958.0
14359,23.0,-54.933,-67.63,1937.0,2004.0
14360,26.8,-54.933,-67.61,1949.0,2019.0
14361,0.0,-54.933,-68.53,1984.0,1990.0
14362,0.0,-54.933,-68.53,2017.0,2018.0
14363,11.0,-55.95,-67.28,1984.0,2019.0
14364,11.0,-56.475,-68.73,1963.0,2019.0
14365,10.0,-62.25,-58.93,1973.0,1985.0
14366,5.0,-62.5,-59.68,1949.0,1985.0
14367,12.0,-62.983,-60.68,2019.0,2019.0
14368,10.0,-63.317,-57.9,1949.0,1985.0
14369,61.0,-19.917,-60.76,1979.0,1990.0
14370,150.0,-19.533,-59.36,1973.0,2013.0
14371,315.0,-20.717,-61.91,1973.0,2003.0
14372,96.0,-20.233,-58.16,1957.0,2019.0
14373,75.9,-26.881,-58.31,2009.0,2019.0
14374,570.9,-22.642,-55.83,2009.0,2019.0
14375,89.0,-25.24,-57.51,2009.0,2012.0
14376,190.0,-21.333,-61.5,1986.0,2005.0
14377,220.0,-22.55,-61.55,1973.0,2014.0
14378,168.6,-22.045,-60.62,1949.0,2019.0
14379,87.0,-22.283,-57.93,1949.0,2019.0
14380,79.9,-21.267,-56.18,1960.0,1964.0
14381,563.0,-23.633,-55.83,1959.0,2019.0
14382,155.0,-23.567,-60.56,1975.0,1978.0
14383,100.0,-23.383,-58.9,1973.0,1978.0
14384,99.0,-23.5,-58.78,2001.0,2019.0
14385,77.1,-23.442,-57.42,1959.0,2019.0
14386,95.0,-23.05,-56.98,1973.0,1984.0
14387,86.0,-24.75,-58.83,2001.0,2019.0
14388,64.0,-24.1,-57.16,1976.0,1988.0
14389,80.0,-24.067,-57.08,2001.0,2019.0
14390,192.0,-24.667,-56.43,1975.0,2019.0
14391,265.0,-24.033,-54.35,1979.0,2019.0
14392,116.1,-24.717,-56.35,1949.0,1964.0
14393,89.0,-25.24,-57.51,1949.0,2019.0
14394,264.0,-25.45,-54.83,1996.0,2019.0
14395,125.0,-25.583,-54.55,1959.0,1964.0
14396,161.0,-25.767,-56.43,1959.0,2019.0
14397,163.0,-25.467,-56.4,2000.0,2019.0
14398,236.0,-25.45,-54.83,2001.0,2008.0
14399,200.0,-25.517,-54.78,2002.0,2003.0
14400,196.0,-25.533,-54.6,1973.0,2008.0
14401,126.0,-26.667,-57.15,1957.0,2019.0
14402,205.0,-26.917,-55.66,1975.0,2004.0
14403,263.0,-26.833,-55.33,2000.0,2019.0
14404,223.0,-27.2,-55.78,2001.0,2001.0
14405,91.0,-27.317,-55.83,1949.0,2019.0
14406,53.0,-30.267,-57.58,1981.0,2016.0
14407,128.0,-30.401,-56.5,1949.0,2019.0
14408,223.0,-30.975,-55.47,1949.0,2019.0
14409,57.0,-31.433,-57.98,1949.0,2019.0
14410,138.0,-31.749,-55.92,1979.0,2018.0
14411,55.0,-32.365,-58.06,1973.0,2019.0
14412,114.0,-32.338,-54.21,1949.0,2019.0
14413,75.0,-32.8,-56.51,1950.0,2019.0
14414,30.0,-34.867,-55.1,1973.0,1974.0
14415,22.0,-33.25,-58.06,1949.0,2019.0
14416,46.0,-33.217,-54.38,1949.0,2019.0
14417,93.0,-33.359,-56.49,1949.0,2019.0
14418,41.0,-34.35,-56.71,1949.0,1953.0
14419,21.0,-34.456,-57.77,1949.0,2019.0
14420,53.0,-34.789,-56.26,1975.0,2019.0
14421,32.0,-34.838,-56.03,1949.0,2019.0
14422,30.0,-34.867,-55.1,1974.0,1978.0
14423,29.0,-34.855,-55.09,1990.0,2019.0
14424,35.0,-34.867,-55.1,2001.0,2019.0
14425,24.1,-34.967,-54.95,1949.0,2019.0
14426,21.0,-34.914,-54.92,1975.0,2003.0
14427,549.5,-10.45,-40.15,2016.0,2019.0
14428,433.5,-10.533,-39.0,2016.0,2019.0
14429,363.5,-10.733,-38.1,2016.0,2019.0
14430,11.5,-10.467,-36.48,2016.0,2019.0
14431,219.5,-11.617,-50.73,2016.0,2019.0
14432,221.5,-11.883,-49.6,2016.0,2019.0
14433,451.5,-11.017,-44.53,2016.0,2019.0
14434,432.5,-12.517,-58.23,2016.0,2019.0
14435,755.5,-12.15,-45.81,2016.0,2019.0
14436,227.4,-12.667,-39.15,2016.0,2019.0
14437,232.5,-12.2,-38.96,2016.0,2019.0
14438,571.5,-13.783,-57.83,2016.0,2019.0
14439,354.5,-13.033,-57.1,2016.0,2019.0
14440,351.5,-13.45,-56.66,2011.0,2019.0
14441,519.5,-13.417,-54.75,2016.0,2019.0
14442,380.5,-13.183,-53.25,2016.0,2019.0
14443,1254.5,-13.25,-46.88,2016.0,2019.0
14444,441.5,-13.267,-43.41,2016.0,2019.0
14445,323.0,-14.65,-57.43,2016.0,2019.0
14446,649.5,-14.933,-53.88,2016.0,2019.0
14447,433.5,-14.017,-52.21,2016.0,2019.0
14448,1261.5,-14.133,-47.51,2016.0,2019.0
14449,874.0,-14.883,-40.8,2016.0,2019.0
14450,223.5,-15.067,-59.86,2016.0,2019.0
14451,257.5,-15.25,-59.35,2016.0,2019.0
14452,304.5,-15.125,-58.12,2016.0,2019.0
14453,146.5,-15.325,-57.22,2016.0,2019.0
14454,750.5,-15.533,-55.13,2016.0,2019.0
14455,684.9,-17.733,-48.6,2014.0,2014.0
14456,1153.5,-15.9,-48.11,2016.0,2019.0
14457,1201.5,-15.6,-47.63,2016.0,2019.0
14458,881.5,-15.3,-45.61,2016.0,2019.0
14459,854.5,-15.717,-42.43,2016.0,2019.0
14460,751.5,-15.75,-41.45,2016.0,2019.0
14461,461.5,-16.367,-45.11,2016.0,2019.0
14462,647.8,-16.717,-43.86,2016.0,2019.0
14463,86.5,-16.383,-39.18,2016.0,2019.0
14464,876.5,-17.817,-53.28,2016.0,2019.0
14465,783.5,-17.783,-50.96,2016.0,2019.0
14466,753.5,-17.3,-48.28,2016.0,2019.0
14467,871.5,-17.783,-46.11,2016.0,2019.0
14468,476.5,-17.9,-41.51,2016.0,2019.0
14469,209.5,-17.8,-40.25,2016.0,2019.0
14470,819.5,-18.8,-52.6,2016.0,2019.0
14471,490.0,-18.967,-50.63,2016.0,2019.0
14472,922.5,-18.2,-45.46,2016.0,2019.0
14473,264.5,-18.783,-41.98,2016.0,2019.0
14474,155.5,-18.7,-40.38,2016.0,2019.0
14475,40.5,-18.717,-39.85,2016.0,2019.0
14476,648.5,-19.417,-54.55,2016.0,2019.0
14477,548.5,-19.533,-49.53,2016.0,2019.0
14478,569.5,-19.986,-48.15,2016.0,2019.0
14479,870.5,-19.883,-43.96,2016.0,2019.0
14480,989.5,-19.983,-40.58,2016.0,2019.0
14481,531.5,-20.45,-54.61,2016.0,2019.0
14482,339.5,-20.417,-52.88,1996.0,2019.0
14483,314.5,-20.783,-51.7,2016.0,2019.0
14484,1209.5,-20.033,-44.01,2016.0,2019.0
14485,1062.5,-20.55,-43.75,2016.0,2019.0
14486,36.5,-20.633,-40.73,2016.0,2019.0
14487,86.5,-21.7,-57.55,2016.0,2019.0
14488,330.5,-21.783,-54.53,2016.0,2019.0
14489,406.5,-21.083,-49.91,2016.0,2019.0
14490,731.5,-21.783,-47.08,2016.0,2019.0
14491,864.5,-21.983,-47.88,2016.0,2019.0
14492,992.5,-21.1,-44.25,2016.0,2019.0
14493,951.5,-21.767,-43.36,2016.0,2019.0
14494,81.5,-21.1,-41.03,2016.0,2019.0
14495,651.5,-22.533,-55.53,2016.0,2019.0
14496,363.5,-22.633,-52.88,2016.0,2019.0
14497,437.1,-22.117,-51.4,2016.0,2019.0
14498,544.5,-22.467,-48.55,2016.0,2019.0
14499,661.5,-22.867,-46.05,2016.0,2019.0
14500,1277.5,-22.317,-45.36,2016.0,2019.0
14501,1581.5,-22.75,-45.6,2016.0,2019.0
14502,1041.5,-22.4,-44.96,2016.0,2019.0
14503,1778.5,-22.467,-43.28,2016.0,2019.0
14504,35.5,-22.8,-43.68,2016.0,2019.0
14505,46.5,-22.861,-43.41,2016.0,2019.0
14506,46.5,-22.983,-43.18,2016.0,2019.0
14507,1047.5,-22.333,-42.67,2016.0,2019.0
14508,5.5,-22.042,-41.05,2013.0,2019.0
14509,10.1,-22.1,-39.91,2013.0,2019.0
14510,2.4,-22.343,-41.76,1996.0,2019.0
14511,5.5,-22.976,-42.02,2016.0,2019.0
14512,403.5,-23.967,-55.02,2016.0,2019.0
14513,382.5,-23.359,-52.93,2016.0,2019.0
14514,669.5,-23.417,-50.58,2016.0,2019.0
14515,523.5,-23.505,-49.94,2016.0,2019.0
14516,645.5,-23.85,-48.16,2016.0,2019.0
14517,793.6,-23.496,-46.62,2016.0,2019.0
14518,875.5,-23.233,-45.41,2016.0,2019.0
14519,11.2,-23.05,-43.6,2016.0,2019.0
14520,393.5,-24.533,-54.01,2016.0,2019.0
14521,655.5,-24.433,-51.96,2016.0,2019.0
14522,668.5,-24.967,-48.41,2016.0,2019.0
14523,232.5,-25.6,-54.48,2016.0,2019.0
14524,521.5,-25.7,-53.1,2016.0,2019.0
14525,1261.5,-25.567,-51.08,2016.0,2019.0
14526,2.5,-25.494,-48.32,2016.0,2018.0
14527,811.5,-26.283,-53.63,2016.0,2019.0
14528,666.5,-26.783,-53.5,2016.0,2019.0
14529,961.5,-26.4,-52.85,2016.0,2019.0
14530,1019.5,-26.4,-51.35,2016.0,2019.0
14531,809.5,-26.4,-50.36,2016.0,2019.0
14532,593.5,-26.933,-50.15,2016.0,2019.0
14533,870.5,-26.25,-49.58,2016.0,2019.0
14534,277.5,-27.883,-54.48,2016.0,2019.0
14535,491.5,-27.396,-53.42,2016.0,2019.0
14536,551.5,-27.85,-53.78,2016.0,2019.0
14537,643.5,-27.917,-53.31,2016.0,2019.0
14538,3.3,-27.6,-48.61,2016.0,2019.0
14539,84.5,-28.65,-56.01,2016.0,2019.0
14540,246.5,-28.417,-54.96,2016.0,2019.0
14541,433.5,-28.6,-53.66,2016.0,2019.0
14542,685.5,-28.229,-52.4,2016.0,2019.0
14543,843.5,-28.222,-51.51,2016.0,2019.0
14544,1245.5,-28.751,-50.05,2016.0,2019.0
14545,1411.5,-28.283,-49.93,2016.0,2019.0
14546,54.0,-28.6,-48.81,2016.0,2019.0
14547,96.5,-29.7,-53.7,2016.0,2019.0
14548,112.5,-29.867,-52.38,2016.0,2019.0
14549,641.5,-29.167,-51.53,2016.0,2019.0
14550,329.5,-30.833,-55.6,2016.0,2019.0
14551,127.5,-30.341,-54.31,2016.0,2019.0
14552,171.5,-30.983,-54.81,2016.0,2019.0
14553,451.5,-30.548,-53.46,2016.0,2019.0
14554,48.5,-30.05,-51.16,2016.0,2019.0
14555,4.0,-32.033,-52.1,2016.0,2019.0
14556,3479.0,-22.151,-65.57,1939.0,2019.0
14557,356.0,-23.153,-64.32,1960.0,2019.0
14558,449.0,-22.62,-63.79,1973.0,2019.0
14559,49.1,-29.21,-59.68,2004.0,2019.0
14560,4040.0,-25.217,-68.21,1973.0,1973.0
14561,920.2,-24.393,-65.09,1973.0,2019.0
14562,1246.0,-24.856,-65.48,1939.0,2019.0
14563,1261.0,-24.75,-65.43,1974.0,1974.0
14564,779.0,-25.783,-64.98,1973.0,1978.0
14565,205.0,-24.167,-62.9,1939.0,2017.0
14566,129.8,-24.721,-60.54,1957.0,2019.0
14567,279.2,-25.737,-54.47,1939.0,2019.0
14568,481.0,-26.8,-65.2,2003.0,2003.0
14569,422.0,-26.833,-65.2,1939.0,2003.0
14570,455.7,-26.841,-65.1,1981.0,2019.0
14571,281.0,-27.45,-64.88,1973.0,1978.0
14572,280.1,-27.5,-64.93,2016.0,2019.0
14573,199.9,-27.766,-64.31,1939.0,2019.0
14574,75.0,-27.567,-60.73,1974.0,1990.0
14575,91.0,-26.733,-60.48,2001.0,2019.0
14576,93.6,-26.757,-60.49,1939.0,2009.0
14577,52.7,-27.45,-59.05,1959.0,2019.0
14578,52.0,-27.45,-58.96,1939.0,1966.0
14579,65.0,-26.15,-58.18,1939.0,1945.0
14580,59.1,-26.213,-58.22,1973.0,2019.0
14581,815.0,-26.25,-53.81,2002.0,2017.0
14582,61.9,-27.446,-58.76,1973.0,2019.0
14583,74.0,-27.75,-57.63,1973.0,2004.0
14584,131.1,-27.386,-55.97,1939.0,2019.0
14585,1209.4,-28.038,-67.58,1973.0,2017.0
14586,945.0,-29.233,-67.43,1984.0,2017.0
14587,950.1,-29.224,-67.43,1974.0,2003.0
14588,437.7,-29.382,-66.79,1939.0,2019.0
14589,537.0,-28.45,-65.76,1973.0,1974.0
14590,463.9,-28.596,-65.75,1973.0,2019.0
14591,341.0,-29.9,-63.68,1973.0,2019.0
14592,88.0,-29.883,-61.95,1939.0,2019.0
14593,48.0,-29.183,-59.7,1973.0,2019.0
14594,38.0,-29.1,-59.21,1973.0,2004.0
14595,39.0,-29.117,-59.21,1980.0,1980.0
14596,38.0,-29.1,-59.21,1939.0,1945.0
14597,107.0,-29.217,-58.08,1973.0,1973.0
14598,107.0,-29.217,-58.1,1980.0,1984.0
14599,70.1,-29.771,-57.97,1973.0,2010.0
14600,70.1,-29.689,-57.15,1939.0,2019.0
14601,1165.0,-30.25,-68.75,1973.0,2017.0
14602,597.1,-31.571,-68.41,1973.0,2019.0
14603,630.0,-31.583,-68.53,1939.0,1966.0
14604,467.0,-30.367,-66.28,1973.0,2019.0
14605,458.1,-30.345,-66.29,1994.0,2000.0
14606,658.0,-31.333,-66.6,1973.0,2017.0
14607,583.7,-31.945,-65.14,1973.0,2019.0
14608,616.0,-32.385,-65.18,2004.0,2019.0
14609,1138.0,-31.0,-64.53,1974.0,1975.0
14610,488.9,-31.324,-64.2,1939.0,2019.0
14611,426.0,-31.4,-64.18,2008.0,2018.0
14612,502.0,-31.445,-64.28,2001.0,2019.0
14613,338.0,-31.667,-63.88,1973.0,2019.0
14614,100.0,-31.183,-61.55,1973.0,1979.0
14615,17.1,-31.712,-60.81,1973.0,2019.0
14616,74.1,-31.795,-60.48,1939.0,2019.0
14617,43.0,-31.85,-59.08,1973.0,2003.0
14618,53.0,-30.272,-57.64,1965.0,2019.0
14619,34.1,-31.297,-57.99,1939.0,2019.0
14620,3829.0,-32.833,-70.08,1957.0,1986.0
14621,2726.0,-32.817,-69.9,1973.0,1978.0
14622,1844.0,-32.6,-69.33,1973.0,2017.0
14623,940.0,-33.767,-69.03,1973.0,2017.0
14624,653.0,-33.083,-68.41,1973.0,2019.0
14625,704.1,-32.832,-68.79,1939.0,2019.0
14626,827.0,-32.883,-68.85,1973.0,2018.0
14627,504.0,-33.467,-67.55,1973.0,1976.0
14628,709.9,-33.273,-66.35,1957.0,2019.0
14629,615.0,-32.383,-65.18,2007.0,2017.0
14630,484.9,-33.73,-65.38,1939.0,2019.0
14631,547.0,-32.183,-64.38,1973.0,1984.0
14632,420.9,-33.085,-64.26,1973.0,2019.0
14633,110.0,-32.684,-62.15,1973.0,2019.0
14634,112.0,-33.667,-61.96,1989.0,2017.0
14635,96.0,-32.5,-61.66,2003.0,2017.0
14636,25.9,-32.904,-60.78,1939.0,2019.0
14637,22.9,-33.01,-58.61,1965.0,2019.0
14638,4.0,-33.583,-59.26,1973.0,1984.0
14639,2293.0,-35.15,-70.2,1975.0,1975.0
14640,1430.1,-35.494,-69.57,1939.0,2019.0
14641,752.9,-34.588,-68.4,1973.0,2019.0
14642,464.0,-35.0,-67.65,1973.0,1980.0
14643,139.9,-35.696,-63.75,1939.0,2019.0
14644,136.9,-34.135,-63.36,1957.0,2019.0
14645,85.0,-35.845,-61.85,1973.0,2017.0
14646,79.9,-34.546,-60.93,1939.0,2019.0
14647,76.0,-35.45,-60.88,1973.0,2009.0
14648,3.0,-34.453,-58.59,2002.0,2019.0
14649,38.0,-36.067,-59.1,1973.0,2019.0
14650,5.0,-34.501,-58.6,1973.0,2005.0
14651,26.0,-34.55,-58.73,1973.0,2017.0
14652,18.0,-34.61,-58.61,1973.0,2019.0
14653,28.0,-34.567,-58.78,1973.0,2001.0
14654,20.4,-34.822,-58.53,1957.0,2019.0
14655,36.0,-34.183,-58.26,1973.0,1991.0
14656,5.5,-34.559,-58.41,1973.0,2019.0
14657,25.0,-34.583,-58.48,1931.0,2019.0
14658,11.0,-34.667,-57.98,1974.0,1980.0
14659,21.9,-34.972,-57.89,1973.0,2019.0
14660,16.0,-35.367,-57.28,1957.0,2017.0
14661,11.0,-35.167,-56.25,1973.0,1995.0
14662,219.0,-37.367,-64.58,1975.0,2004.0
14663,192.0,-36.588,-64.27,1957.0,2019.0
14664,233.0,-37.433,-61.88,1939.0,2009.0
14665,93.9,-36.187,-61.07,1973.0,2015.0
14666,94.0,-36.2,-61.06,1989.0,2019.0
14667,146.0,-36.833,-59.88,1997.0,2019.0
14668,132.0,-36.75,-59.83,1957.0,2019.0
14669,165.0,-36.883,-60.21,1987.0,2017.0
14670,175.0,-37.237,-59.22,1973.0,2019.0
14671,9.0,-36.35,-57.73,1939.0,2019.0
14672,207.0,-37.717,-59.78,1981.0,2010.0
14673,3.0,-36.55,-56.68,1992.0,2009.0
14674,9.8,-37.235,-57.02,1976.0,2010.0
14675,304.0,-37.6,-62.38,1973.0,2012.0
14676,121.9,-38.387,-60.33,1973.0,2019.0
14677,21.6,-37.934,-57.57,1939.0,2019.0
14678,4.0,-38.05,-57.55,1973.0,1974.0
14679,272.8,-38.949,-68.15,1939.0,2019.0
14680,79.0,-39.017,-64.08,1973.0,2009.0
14681,6.0,-39.383,-62.01,1974.0,1974.0
14682,74.0,-38.733,-62.16,1974.0,2000.0
14683,75.0,-38.725,-62.16,1939.0,2019.0
14684,32.0,-38.483,-58.83,1973.0,1990.0
14685,783.0,-40.075,-71.13,1981.0,2019.0
14686,1955.0,-41.25,-71.61,1957.0,2004.0
14687,846.1,-41.151,-71.15,1939.0,2019.0
14688,466.0,-40.033,-70.05,1973.0,1977.0
14689,466.0,-40.033,-70.05,2005.0,2005.0
14690,330.0,-41.967,-71.51,1980.0,1984.0
14691,20.0,-40.783,-65.1,1939.0,2019.0
14692,129.8,-42.759,-65.1,2004.0,2019.0
14693,6.1,-40.869,-63.0,1973.0,2019.0
14694,344.7,-41.943,-71.53,1983.0,2019.0
14695,798.9,-42.908,-71.13,1957.0,2019.0
14696,720.0,-42.033,-71.16,1980.0,1984.0
14697,720.0,-44.05,-70.43,1939.0,2003.0
14698,800.0,-44.033,-70.46,1980.0,1984.0
14699,460.0,-43.817,-68.88,1973.0,2014.0
14700,136.0,-42.733,-65.06,2008.0,2017.0
14701,6.0,-42.767,-65.03,1973.0,1981.0
14702,43.0,-43.211,-65.27,1939.0,2019.0
14703,429.0,-46.517,-71.01,1939.0,2019.0
14704,201.0,-46.583,-70.01,1980.0,1984.0
14705,545.0,-45.717,-70.23,1980.0,1984.0
14706,697.0,-45.017,-70.81,1980.0,1984.0
14707,271.0,-45.575,-69.07,1980.0,2018.0
14708,430.0,-46.533,-71.0,1980.0,1984.0
14709,57.9,-45.785,-67.46,1957.0,2019.0
14710,356.0,-48.783,-70.16,1973.0,2017.0
14711,81.1,-47.735,-65.9,1939.0,2019.0
14712,220.0,-50.333,-72.3,1939.0,2004.0
14713,203.9,-50.28,-72.05,2002.0,2019.0
14714,199.0,-50.267,-72.05,2003.0,2019.0
14715,57.9,-49.307,-67.8,1973.0,2019.0
14716,110.9,-50.017,-68.57,1939.0,2019.0
14717,273.0,-51.6,-72.21,1979.0,1979.0
14718,273.0,-51.6,-72.21,1980.0,2019.0
14719,18.6,-51.609,-69.31,1959.0,2019.0
14720,20.0,-51.633,-69.21,1957.0,2002.0
14721,24.0,-52.333,-68.35,1939.0,2005.0
14722,19.8,-53.778,-67.74,1973.0,2019.0
14723,21.6,-54.843,-68.29,1939.0,2019.0
14724,8.0,-54.8,-64.36,1981.0,1981.0
14725,480.0,-51.417,-60.56,2014.0,2019.0
14726,16.0,-51.317,-59.6,1992.0,2019.0
14727,26.0,-51.35,-60.68,1953.0,2001.0
14728,458.0,-51.667,-58.1,2014.0,2019.0
14729,7.0,-51.9,-60.9,1953.0,2006.0
14730,17.0,-51.9,-60.91,1991.0,2019.0
14731,34.0,-51.937,-60.06,1953.0,2019.0
14732,74.4,-51.823,-58.44,1985.0,2019.0
14733,22.9,-51.686,-57.77,1984.0,2019.0
14734,361.0,-52.15,-60.6,2014.0,2019.0
14735,15.0,-52.433,-59.08,1991.0,2019.0
14736,2.0,-54.0,-38.05,2003.0,2019.0
14737,10.0,-54.267,-36.5,1988.0,2001.0
14738,7.0,-60.717,-45.6,1949.0,1985.0
14739,9.0,-62.067,-58.4,1949.0,1958.0
14740,7.9,-61.017,-59.43,1949.0,1958.0
14741,0.0,-63.517,-57.38,1955.0,1956.0
14742,15.0,-59.45,-27.26,1979.0,1984.0
14743,10.0,-64.817,-63.5,1949.0,1953.0
14744,9.0,-65.25,-64.26,1949.0,1985.0
14745,0.0,-66.883,-66.95,1956.0,1958.0
14746,13.0,-67.767,-67.91,1973.0,1977.0
14747,939.0,-67.65,-67.23,1955.0,1958.0
14748,14.0,-68.183,-67.01,1949.0,1983.0
14749,55.0,-71.333,-68.35,1973.0,1985.0
14750,24.0,-63.4,-56.98,1973.0,2019.0
14751,7.9,-63.683,-61.03,1949.0,1953.0
14752,32.0,-77.967,-38.8,1973.0,1980.0
14753,8.0,-60.733,-44.73,1949.0,2019.0
14754,32.0,-64.967,-60.05,1973.0,1987.0
14755,1.0,-64.883,-62.88,1973.0,1984.0
14756,8.0,-62.983,-60.56,1949.0,1980.0
14757,113.0,-56.283,-27.58,1995.0,1999.0
14758,268.0,-59.45,-27.31,1995.0,2013.0
14759,62.0,-70.3,-2.35,1973.0,1997.0
14760,694.0,-71.15,-6.68,2008.0,2015.0
14761,817.0,-71.7,-2.8,1997.0,2019.0
14762,2830.0,-90.0,0.0,1957.0,2019.0
14763,2835.0,-90.0,0.0,2000.0,2004.0
14764,1968.0,-82.767,-13.05,2008.0,2019.0
14765,497.0,-73.05,-13.38,1994.0,2019.0
14766,363.0,-73.117,-13.15,2008.0,2014.0
14767,1160.0,-74.483,-11.51,2007.0,2013.0
14768,10.0,-75.58,-26.17,2006.0,2012.0
14769,1545.0,-77.517,-23.73,1991.0,1996.0
14770,1397.0,-71.95,23.35,1957.0,1957.0
14771,256.0,-77.867,-34.61,1956.0,2019.0
14772,6.0,-60.717,-45.6,1985.0,1995.0
14773,42.0,-77.7,-41.1,1957.0,1958.0
14774,243.0,-77.9,-45.98,1981.0,1999.0
14775,14.0,-62.183,-58.88,1973.0,2019.0
14776,20.0,-63.467,-56.28,1973.0,1978.0
14777,11.0,-62.233,-58.63,1980.0,2019.0
14778,208.0,-64.233,-56.71,1973.0,2019.0
14779,48.0,-62.183,-58.98,1985.0,2019.0
14780,5.0,-62.5,-59.68,1947.0,2019.0
14781,10.0,-62.217,-58.96,1985.0,2019.0
14782,10.0,-63.317,-56.68,1985.0,2019.0
14783,50.0,-64.15,-60.95,1977.0,2001.0
14784,8.0,-64.766,-64.08,1976.0,2019.0
14785,8.0,-64.767,-64.08,2001.0,2004.0
14786,12.0,-62.667,-60.38,1989.0,2019.0
14787,69.0,-71.317,-68.28,1985.0,2019.0
14788,7.0,-68.117,-67.13,1976.0,2019.0
14789,905.0,-80.3,-81.33,2008.0,2010.0
14790,914.0,-75.917,-83.91,1973.0,1990.0
14791,1634.0,-85.2,-87.88,2009.0,2016.0
14792,1515.0,-80.017,-119.53,1973.0,1996.0
14793,2835.0,-90.0,0.0,1990.0,2006.0
14794,267.0,-62.083,-58.4,2001.0,2004.0
14795,11.0,-62.217,-58.75,1991.0,2019.0
14796,18.0,-62.083,-58.38,2008.0,2011.0
14797,75.0,-63.183,-55.4,2007.0,2013.0
14798,40.0,-75.867,-59.15,1998.0,2019.0
14799,165.0,-83.167,-59.58,2011.0,2011.0
14800,17.0,-64.067,-61.61,1991.0,2006.0
14801,45.0,-67.017,-61.46,1990.0,2019.0
14802,780.0,-71.433,-68.93,1990.0,2006.0
14803,115.0,-72.2,-60.16,1990.0,2019.0
14804,25.0,-75.017,-62.53,1990.0,2008.0
14805,8.0,-64.783,-64.06,1996.0,2016.0
14806,1589.0,-74.8,-71.48,1997.0,2019.0
14807,1530.0,-80.0,-119.4,1990.0,2019.0
14808,230.0,-73.2,-127.05,1994.0,2018.0
14809,620.0,-81.65,-148.78,1997.0,2019.0
14810,30.0,-67.367,-179.96,1990.0,1999.0
14811,18.0,-78.35,-173.36,1990.0,2004.0
14812,1277.0,-72.017,2.53,1994.0,2019.0
14813,2892.0,-75.0,0.0,2007.0,2019.0
14814,27.0,-70.133,12.0,1987.0,1990.0
14815,931.0,-71.533,24.13,1987.0,2012.0
14816,3620.0,-78.65,35.63,2015.0,2016.0
14817,3730.0,-82.117,55.03,2015.0,2016.0
14818,430.0,-67.717,62.8,2001.0,2008.0
14819,2342.0,-76.05,65.01,1996.0,2008.0
14820,546.5,-68.467,78.81,2011.0,2019.0
14821,363.0,-68.85,78.03,2001.0,2005.0
14822,1850.0,-70.833,77.06,2003.0,2009.0
14823,4084.0,-80.37,77.37,1996.0,2019.0
14824,2356.0,-75.85,71.48,1996.0,1996.0
14825,2830.0,-76.42,77.02,2005.0,2019.0
14826,2078.0,-69.117,85.98,2004.0,2011.0
14827,6.0,-66.25,100.6,2016.0,2019.0
14828,42.0,-66.267,100.75,2014.0,2019.0
14829,90.0,-65.85,113.06,2004.0,2018.0
14830,390.0,-66.283,110.8,2001.0,2008.0
14831,727.0,-66.7,111.5,2003.0,2019.0
14832,755.0,-66.683,111.53,2007.0,2019.0
14833,1074.0,-66.667,112.01,2003.0,2007.0
14834,910.0,-66.733,114.49,2005.0,2014.0
14835,43.0,-66.667,140.01,1985.0,2019.0
14836,39.0,-66.817,141.38,1991.0,2019.0
14837,52.0,-66.95,143.93,2004.0,2012.0
14838,2094.0,-71.65,148.65,2010.0,2019.0
14839,2509.0,-75.533,145.86,2006.0,2019.0
14840,1924.0,-73.633,160.65,2006.0,2019.0
14841,30.0,-66.283,162.33,1991.0,2001.0
14842,568.0,-73.517,169.75,1995.0,2019.0
14843,92.0,-74.7,164.1,1995.0,2019.0
14844,15.0,-77.533,161.66,1973.0,1997.0
14845,24.1,-77.883,166.73,1996.0,2019.0
14846,24.0,-77.85,166.66,1973.0,2004.0
14847,94.0,-77.85,166.75,2008.0,2008.0
14848,150.0,-76.717,162.96,1995.0,2019.0
14849,10.0,-77.95,166.5,1990.0,2018.0
14850,5.2,-77.95,166.51,2005.0,2017.0
14851,5.5,-77.963,166.52,2001.0,2008.0
14852,0.3,-77.854,166.46,2001.0,2013.0
14853,20.7,-77.867,167.05,2001.0,2008.0
14854,2835.0,-89.983,0.0,1973.0,2008.0
14855,20.7,-77.867,167.05,1980.0,2019.0
14856,3810.0,-77.317,39.7,1997.0,2019.0
14857,3353.0,-74.017,43.05,1997.0,2019.0
