,record#,T_HMP,PRT,RH,SURF_TEMP,SUB_TEMP,PRECIP_CODE,PRECIP,PRECIP_24,WS_AVG,WDIR,WS_MAX,SW_IN_SAMP,SW_IN_MAX,SW_IN_AVG,SW_OUT_SAMP,SW_OUT_MAX,SW_OUT_AVG,LW_IN_SAMP,LW_IN_MAX,LW_IN_AVG,LW_OUT_SAMP,LW_OUT_MAX,LW_OUT_AVG,NET,SR50,PRESS
2019-08-09 16:00:00,2821,9.810,-206.800,100.000,13.470,14.920,0,0.000,0.000,0.179,136.200,1.555,0,0,-0.250,0,0,0.000,362.728,363.412,358.819,369.462,369.462,368.357,0,1.592,647.841
2019-08-09 17:00:00,2822,9.880,-211.000,100.000,13.250,14.770,0,0.000,0.000,0.051,140.600,0.889,0,0,0.000,0,0,0.000,363.654,363.654,362.448,369.275,369.654,369.246,0,1.590,648.039
2019-08-09 18:00:00,2823,9.840,-216.800,100.000,13.070,14.650,0,0.000,0.000,0.000,0.000,0.000,0,0,0.000,0,0,0.000,361.629,363.538,361.712,369.679,369.679,369.194,0,1.600,647.787
2019-08-09 19:00:00,2824,9.830,-210.600,100.000,12.860,14.520,0,0.840,0.840,0.546,138.500,2.277,0,0,0.000,0,0,0.000,362.219,363.608,362.505,367.829,369.625,368.666,0,1.584,647.397
2019-08-09 20:00:00,2825,9.770,-214.800,100.000,12.700,14.400,0,0.220,1.060,0.732,106.800,2.055,0,0,0.000,0,0,0.000,362.865,363.134,362.882,368.185,368.481,368.175,0,1.595,646.990
2019-08-09 21:00:00,2826,9.610,-211.000,100.000,12.510,14.290,61,0.150,1.210,1.126,130.300,2.832,0,0,0.000,0,0,0.000,358.366,363.520,362.044,365.931,368.215,367.057,0,1.582,646.712
2019-08-09 22:00:00,2827,9.340,-213.000,100.000,12.320,14.180,51,0.070,1.280,0.529,106.000,1.666,0,0,0.000,0,0,0.000,359.878,360.940,359.130,365.988,366.327,365.900,0,1.593,646.472
2019-08-09 23:00:00,2828,9.340,-205.900,100.000,12.120,14.060,0,0.050,1.330,0.000,0.000,0.000,-1,0,-0.183,0,0,0.000,346.359,361.545,357.455,359.575,366.618,364.965,0,1.972,646.053
2019-08-10 00:00:00,2829,8.320,-212.500,100.000,11.550,13.960,0,0.000,1.330,0.572,19.640,1.444,16,16,2.017,2,2,0.300,339.209,346.722,342.833,356.047,359.312,357.250,0,1.591,646.144
2019-08-10 01:00:00,2830,8.520,-209.900,100.000,11.610,13.850,0,0.000,1.330,0.186,22.300,1.277,126,126,57.167,17,17,8.167,349.513,349.520,342.505,364.706,364.706,358.964,0,1.592,646.772
2019-08-10 02:00:00,2831,10.070,-207.200,92.600,13.140,13.760,0,0.000,1.330,0.532,19.780,1.499,245,420,252.933,37,77,38.450,355.446,356.268,350.631,380.805,381.913,373.070,0,1.587,646.931
2019-08-10 03:00:00,2832,11.270,-208.500,86.000,14.190,13.690,0,0.000,1.330,0.489,128.100,2.110,572,649,296.950,83,94,43.450,348.099,355.763,350.739,396.001,396.001,382.882,0,1.589,647.082
2019-08-10 04:00:00,2833,13.160,-215.700,79.440,17.630,13.730,0,0.000,1.330,1.322,126.900,2.999,982,1012,789.067,141,145,113.583,316.476,350.006,330.413,427.000,428.564,410.803,0,1.595,647.059
2019-08-10 05:00:00,2834,14.610,-208.100,78.540,16.790,13.900,0,0.000,1.330,1.962,134.900,4.109,1108,1117,1051.167,157,159,149.633,316.064,329.974,318.506,433.623,438.998,432.832,0,1.610,646.721
2019-08-10 06:00:00,2835,14.750,-206.700,79.200,16.650,14.140,0,0.000,1.330,3.237,135.000,6.109,736,1496,1160.867,105,220,166.383,352.153,356.451,330.303,436.566,447.625,437.291,0,1.590,646.586
2019-08-10 07:00:00,2836,13.930,-200.600,87.800,18.180,14.370,0,0.000,1.330,2.425,133.300,5.331,504,1684,803.867,73,242,115.617,366.398,375.303,364.655,417.164,462.354,430.003,0,1.592,646.670
2019-08-10 08:00:00,2837,13.670,-212.700,84.900,19.550,14.650,0,0.000,1.330,2.412,137.700,5.498,840,1270,735.400,125,188,107.933,360.825,378.949,364.039,424.227,441.252,423.524,0,1.585,646.296
2019-08-10 09:00:00,2838,13.000,-210.500,93.200,19.230,14.970,0,0.000,1.330,3.183,133.500,6.164,141,968,525.483,18,142,75.050,358.055,364.660,357.576,393.632,428.374,410.141,0,1.589,646.295
2019-08-10 10:00:00,2839,11.450,-213.200,95.100,17.620,15.250,61,0.000,1.330,0.833,123.700,2.443,85,136,86.317,12,18,11.317,363.638,364.433,358.635,387.894,394.068,389.244,0,1.605,646.249
2019-08-10 11:00:00,2840,11.380,-215.000,94.300,16.780,15.450,61,0.190,1.520,0.101,0.000,0.833,110,110,82.050,16,16,11.633,355.494,367.284,361.806,386.286,388.075,386.571,0,1.620,645.997
2019-08-10 12:00:00,2841,11.520,-210.100,98.200,16.180,15.520,0,0.000,0.000,0.343,65.110,1.388,53,112,86.000,8,17,12.883,335.216,356.462,344.282,380.829,386.458,384.196,0,1.617,645.787
2019-08-10 13:00:00,2842,11.060,-212.800,99.500,15.460,15.510,0,0.000,0.000,0.489,133.700,2.221,0,52,18.500,0,8,2.717,367.216,369.738,353.973,377.153,380.735,378.791,0,1.620,646.164
2019-08-10 14:00:00,2843,10.510,-205.000,100.000,14.780,15.450,0,0.000,0.000,1.068,140.200,2.277,0,0,0.000,0,0,0.000,364.915,367.303,365.768,374.214,377.159,375.111,0,1.611,647.020
2019-08-10 15:00:00,2844,10.350,-205.600,100.000,14.340,15.360,0,0.000,0.000,0.544,132.300,1.888,0,0,0.000,0,0,0.000,359.333,365.612,361.872,373.495,374.126,373.717,0,1.605,647.662
2019-08-10 16:00:00,2845,10.220,-205.600,100.000,13.970,15.230,0,0.000,0.000,0.051,130.600,0.944,-1,0,-0.067,0,0,0.000,343.474,361.027,355.813,371.144,373.481,372.725,0,1.599,647.778
2019-08-10 17:00:00,2846,10.220,-212.300,100.000,13.660,15.080,0,0.000,0.000,0.210,135.400,1.277,0,0,-0.283,0,0,0.000,365.108,365.589,358.096,371.389,372.000,371.253,0,1.601,647.891
2019-08-10 18:00:00,2847,10.130,-212.200,100.000,13.460,14.950,0,0.000,0.000,0.581,134.000,1.333,0,0,0.000,0,0,0.000,362.954,365.360,363.821,370.606,371.583,371.111,0,1.924,647.625
2019-08-10 19:00:00,2848,9.950,-216.400,100.000,13.240,14.820,57,0.000,0.000,0.864,117.100,1.944,0,0,0.000,0,0,0.000,363.273,364.057,361.924,369.860,370.878,370.110,0,1.602,647.332
2019-08-10 20:00:00,2849,9.590,-210.000,99.700,12.730,14.700,61,4.460,4.460,1.655,113.400,3.943,0,0,0.000,0,0,0.000,351.429,363.605,356.885,365.191,369.692,366.873,0,1.920,647.094
2019-08-10 21:00:00,2850,9.190,-216.800,99.400,12.450,14.550,57,0.800,5.260,1.492,105.700,3.388,0,0,0.000,0,0,0.000,353.766,357.313,353.025,364.778,365.201,364.752,0,1.599,646.954
2019-08-10 22:00:00,2851,9.140,-206.600,98.100,12.220,14.390,61,0.410,5.670,0.839,83.000,2.666,0,0,0.000,0,0,0.000,351.632,357.015,352.933,364.172,365.069,364.327,0,1.579,646.897
2019-08-10 23:00:00,2852,9.020,-216.200,99.600,12.130,14.260,57,0.150,5.820,0.331,123.000,1.777,0,0,0.000,0,0,0.000,351.792,358.478,352.076,363.885,364.443,364.000,0,1.617,646.905
2019-08-11 00:00:00,2853,8.880,-209.000,99.500,11.970,14.140,57,0.150,5.970,0.417,134.400,1.888,8,8,1.417,1,1,0.100,354.615,354.679,350.743,363.306,363.973,363.224,0,1.604,647.135
2019-08-11 01:00:00,2854,8.760,-205.800,99.900,11.860,14.020,57,1.040,7.010,0.164,142.100,1.000,31,31,16.100,4,4,1.633,351.280,355.203,352.500,364.773,364.789,363.647,0,1.566,647.615
2019-08-11 02:00:00,2855,8.700,-210.600,93.500,12.080,13.890,57,1.840,8.850,0.000,0.000,0.000,130,136,84.700,19,19,11.933,350.089,353.516,350.986,369.194,369.194,366.336,0,1.600,647.835
2019-08-11 03:00:00,2856,9.490,-212.900,91.600,12.950,13.800,57,0.180,9.030,0.124,0.000,1.000,318,336,208.333,47,50,30.400,358.321,358.741,354.145,383.604,384.079,375.273,0,1.920,647.931
2019-08-11 04:00:00,2857,10.560,-217.000,87.900,14.290,13.750,51,0.000,9.030,0.936,131.900,2.388,495,495,336.367,75,75,50.367,357.944,361.157,359.276,391.918,391.918,386.030,0,1.602,648.014
2019-08-11 05:00:00,2858,11.850,-209.900,85.100,16.100,13.820,0,0.000,9.030,2.129,126.000,3.721,1121,1121,666.800,166,166,99.500,354.447,357.486,351.007,418.633,418.633,403.990,0,1.588,647.783
2019-08-11 06:00:00,2859,13.040,-216.900,79.620,17.150,13.970,0,0.000,9.030,2.639,139.100,4.276,520,1715,962.433,77,250,140.850,356.573,362.942,353.003,407.400,444.011,422.045,0,1.612,647.555
2019-08-11 07:00:00,2860,12.170,-205.100,81.300,17.790,14.210,0,0.000,9.030,2.863,133.200,5.942,610,1315,645.983,92,195,96.633,359.290,363.221,356.752,407.336,426.155,408.444,0,1.612,647.301
2019-08-11 08:00:00,2861,13.110,-209.500,81.800,19.850,14.490,0,0.000,9.030,2.567,127.900,5.220,1130,1614,934.117,164,240,137.983,359.081,367.315,356.821,436.555,440.606,425.120,0,1.616,646.732
2019-08-11 09:00:00,2862,13.060,-203.300,81.900,20.410,14.850,0,0.000,9.030,2.360,137.100,4.776,720,1215,670.867,108,181,99.900,353.063,361.690,355.221,415.384,438.510,418.473,0,1.606,646.233
2019-08-11 10:00:00,2863,12.570,-212.700,88.100,20.280,15.230,0,0.000,9.030,2.286,131.300,4.054,406,1128,537.533,60,176,80.517,351.022,366.116,356.928,404.776,424.534,410.449,0,1.602,645.899
2019-08-11 11:00:00,2864,11.200,-215.800,93.900,18.900,15.560,57,0.000,9.030,1.479,126.800,2.943,107,402,226.933,16,60,33.367,360.365,361.701,357.651,384.545,403.989,394.575,0,1.605,645.910
2019-08-11 12:00:00,2865,10.440,-208.300,97.200,17.560,15.780,61,0.000,0.000,0.353,131.400,1.666,12,118,83.450,1,18,12.583,362.525,364.539,360.505,378.996,386.041,383.094,0,1.603,645.833
2019-08-11 13:00:00,2866,9.790,-210.600,99.100,16.070,15.880,57,0.530,0.530,1.159,137.400,3.554,0,11,2.033,0,1,0.083,356.452,364.289,361.391,369.561,379.005,374.656,0,1.552,646.637
2019-08-11 14:00:00,2867,9.230,-210.500,94.300,14.670,15.850,57,0.880,1.410,2.516,136.000,4.387,0,0,0.000,0,0,0.000,350.887,356.897,353.755,364.862,369.544,367.177,0,1.526,647.406
2019-08-11 15:00:00,2868,9.000,-217.500,91.600,13.900,15.710,61,0.790,2.200,1.877,115.900,4.720,0,0,0.000,0,0,0.000,348.680,353.574,351.490,365.081,365.081,364.378,0,1.516,647.822
2019-08-11 16:00:00,2869,8.900,-211.500,92.600,13.340,15.510,57,0.400,2.600,0.934,22.880,1.999,0,0,0.000,0,0,0.000,347.903,349.315,346.921,364.346,365.216,364.228,0,1.512,648.302
2019-08-11 17:00:00,2870,9.120,-210.600,96.800,13.100,15.290,0,0.070,2.670,0.154,25.770,1.222,0,0,0.000,0,0,0.000,348.150,350.886,349.266,364.720,365.459,364.945,0,1.599,648.501
2019-08-11 18:00:00,2871,8.840,-206.700,98.500,12.790,15.070,61,0.990,3.660,0.211,11.290,1.777,0,0,0.000,0,0,0.000,345.731,349.762,347.859,362.530,365.164,364.175,0,1.571,648.251
2019-08-11 19:00:00,2872,8.520,-208.100,93.300,12.350,14.860,0,1.130,4.790,0.556,25.750,1.499,0,0,0.000,0,0,0.000,346.409,346.409,344.286,361.766,362.649,361.796,0,1.544,647.807
2019-08-11 20:00:00,2873,8.890,-211.400,91.200,12.140,14.700,0,0.000,4.790,0.760,14.370,1.333,0,0,0.000,0,0,0.000,348.125,348.794,347.313,361.611,362.394,361.851,0,1.921,647.352
2019-08-11 21:00:00,2874,8.990,-203.700,95.600,12.070,14.520,0,0.000,4.790,0.171,21.610,1.166,0,0,0.000,0,0,0.000,348.858,349.668,349.015,362.867,362.961,362.514,0,1.603,647.241
2019-08-11 22:00:00,2875,8.890,-210.700,90.900,11.840,14.340,0,0.000,4.790,0.681,19.150,1.888,0,0,0.000,0,0,0.000,340.588,349.248,345.464,360.246,363.019,361.566,0,1.920,646.820
2019-08-11 23:00:00,2876,8.750,-208.200,91.300,11.380,14.200,0,0.000,4.790,0.706,33.570,1.555,-1,0,-0.633,0,0,0.000,288.260,340.516,311.200,351.582,360.439,356.491,0,1.610,646.630
2019-08-12 00:00:00,2877,7.554,-213.200,92.500,10.730,14.030,0,0.000,4.790,0.921,26.560,1.999,8,8,0.917,1,1,0.217,277.081,286.707,279.485,347.844,351.870,349.232,0,1.520,646.869
2019-08-12 01:00:00,2878,7.647,-209.700,92.400,10.380,13.860,0,0.000,4.790,0.806,28.260,2.055,61,61,19.050,9,9,1.950,278.943,279.180,278.310,348.837,349.540,348.545,0,1.557,647.497
2019-08-12 02:00:00,2879,9.900,-206.600,80.300,12.690,13.740,0,0.000,4.790,0.653,54.870,2.110,559,604,432.283,83,83,55.817,305.214,306.659,290.892,383.277,383.494,367.628,0,1.596,647.907
2019-08-12 03:00:00,2880,12.460,-213.300,78.440,15.420,13.600,0,0.000,4.790,1.030,127.100,2.610,293,980,600.317,43,149,88.483,333.772,349.302,332.277,389.539,410.885,395.881,0,1.588,648.034
2019-08-12 04:00:00,2881,12.460,-211.200,77.650,15.500,13.670,0,0.000,4.790,0.360,114.500,1.277,447,450,354.417,66,66,52.333,341.303,341.303,331.868,401.221,401.221,392.758,0,1.611,647.618
2019-08-12 05:00:00,2882,13.600,-213.200,74.340,16.160,13.830,0,0.000,4.790,1.825,126.000,4.387,1257,1370,656.367,183,202,96.833,331.842,347.456,335.585,429.207,432.975,406.685,0,1.576,647.527
2019-08-12 06:00:00,2883,14.970,-212.800,72.210,16.520,14.020,0,0.000,4.790,2.707,136.200,5.109,635,1623,1120.450,93,239,162.550,339.955,355.219,333.849,424.789,446.529,434.286,0,1.598,647.469
2019-08-12 07:00:00,2884,14.740,-222.600,72.580,18.940,14.230,0,0.000,4.790,2.878,138.200,5.220,1442,1496,1017.483,212,223,148.633,349.280,349.280,337.399,444.436,451.638,431.022,0,1.578,647.154
2019-08-12 08:00:00,2885,14.580,-213.300,83.300,20.560,14.530,0,0.000,4.790,2.870,134.000,5.165,525,1531,885.617,76,230,129.983,361.954,371.649,357.687,414.567,453.008,431.387,0,1.587,646.518
2019-08-12 09:00:00,2886,12.160,-201.400,82.700,18.550,14.900,0,0.000,4.790,3.148,135.600,8.050,315,486,352.350,48,71,52.450,358.663,366.325,360.752,395.499,413.149,398.627,0,1.618,646.049
2019-08-12 10:00:00,2887,13.080,-216.400,79.600,19.300,15.250,0,0.000,4.790,1.947,122.400,3.665,204,1018,473.667,30,156,71.533,359.594,361.071,356.394,397.728,426.275,407.681,0,1.602,645.477
2019-08-12 11:00:00,2888,12.350,-208.600,86.300,18.170,15.440,0,0.000,4.790,1.039,128.300,2.555,143,315,179.450,21,48,26.650,354.713,360.127,357.862,390.137,401.750,394.213,0,1.594,645.344
2019-08-12 12:00:00,2889,11.200,-208.900,96.900,17.050,15.630,0,0.000,0.000,0.777,129.900,1.722,34,158,67.017,4,24,9.300,349.623,367.900,356.808,380.598,391.351,385.024,0,1.579,645.475
2019-08-12 13:00:00,2890,10.620,-219.500,99.300,16.070,15.690,0,0.000,0.000,0.422,139.800,1.888,0,31,9.100,0,4,0.800,364.380,366.802,360.688,375.846,380.873,378.409,0,1.610,646.103
2019-08-12 14:00:00,2891,10.150,-213.700,99.900,15.310,15.650,0,0.000,0.000,0.765,127.000,1.944,0,0,0.000,0,0,0.000,364.609,365.158,364.130,374.074,375.761,374.371,0,1.588,646.859
2019-08-12 15:00:00,2892,9.950,-204.600,99.700,14.280,15.570,58,4.810,4.810,1.759,137.000,4.276,0,0,0.000,0,0,0.000,359.782,364.820,362.264,367.623,374.043,370.794,0,1.609,647.289
2019-08-12 16:00:00,2893,9.580,-209.700,99.400,13.490,15.440,57,2.280,7.090,2.560,138.900,4.831,0,0,0.000,0,0,0.000,360.279,361.006,359.820,366.456,368.142,367.155,0,1.616,647.913
2019-08-12 17:00:00,2894,9.250,-210.200,98.600,13.090,15.240,0,0.110,7.200,1.819,130.700,3.443,0,0,0.000,0,0,0.000,357.619,359.598,358.356,365.196,366.423,365.542,0,1.566,647.839
2019-08-12 18:00:00,2895,8.860,-194.900,94.900,12.470,15.030,61,0.300,7.500,2.942,128.800,7.441,0,0,0.000,0,0,0.000,352.623,358.844,354.404,360.929,365.481,362.574,0,1.571,647.840
2019-08-12 19:00:00,2896,8.690,-209.000,96.800,12.270,14.850,57,1.220,8.720,0.974,123.400,3.221,0,0,0.000,0,0,0.000,353.456,355.863,354.352,361.609,363.072,362.208,0,1.558,647.548
2019-08-12 20:00:00,2897,8.590,-216.900,93.200,12.000,14.650,0,0.020,8.740,1.299,125.100,4.276,0,0,0.000,0,0,0.000,349.130,353.400,350.494,359.757,361.514,360.539,0,1.605,647.365
2019-08-12 21:00:00,2898,8.420,-216.100,93.800,11.880,14.440,0,0.000,8.740,0.541,106.200,2.332,0,0,0.000,0,0,0.000,350.807,351.801,350.843,359.918,360.782,360.209,0,1.600,647.091
2019-08-12 22:00:00,2899,8.270,-206.400,96.800,11.750,14.290,0,0.050,8.790,0.402,88.400,2.166,0,0,0.000,0,0,0.000,350.634,351.405,350.540,360.284,360.284,359.869,0,1.916,647.145
2019-08-12 23:00:00,2900,8.130,-209.400,91.800,11.470,14.120,0,0.000,8.790,0.473,28.840,1.666,-1,0,-0.367,0,0,0.000,329.368,351.359,342.768,354.570,360.618,358.128,0,1.913,646.979
2019-08-13 00:00:00,2901,8.190,-213.500,86.800,10.920,13.970,0,0.000,8.790,1.055,32.020,2.555,24,24,2.917,4,4,0.667,323.215,328.903,325.438,351.682,354.220,352.393,0,1.585,646.356
2019-08-13 01:00:00,2902,8.550,-213.900,88.400,10.830,13.830,0,0.000,8.790,0.738,24.360,2.055,185,185,49.217,17,17,6.933,324.110,324.110,321.140,356.427,356.427,353.487,0,1.514,647.268
2019-08-13 02:00:00,2903,10.480,-210.400,75.860,12.370,13.680,0,0.000,8.790,0.506,32.340,2.110,261,615,324.183,54,64,42.300,324.817,326.810,322.596,376.892,376.892,367.267,0,1.614,647.444
2019-08-13 03:00:00,2904,12.280,-210.600,70.130,13.880,13.560,0,0.000,8.790,0.280,135.200,1.111,542,624,398.050,80,92,60.300,345.819,356.079,344.768,398.772,399.749,386.356,0,1.559,647.614
2019-08-13 04:00:00,2905,13.500,-205.500,75.270,15.290,13.610,0,0.000,8.790,1.554,128.200,4.109,478,1169,556.500,70,173,82.183,333.118,348.307,339.331,401.797,413.843,398.916,0,1.585,647.765
2019-08-13 05:00:00,2906,13.840,-213.400,73.880,15.380,13.710,0,0.000,8.790,1.890,130.600,3.665,1068,1153,987.967,154,169,142.700,313.832,333.389,318.117,432.612,433.080,424.514,0,1.601,647.368
2019-08-13 06:00:00,2907,14.550,-218.200,81.500,15.160,13.870,0,0.000,8.790,2.677,135.500,4.165,1114,1216,1131.833,160,177,163.083,316.861,321.922,315.055,430.232,441.487,434.583,0,1.600,647.149
2019-08-13 07:00:00,2908,13.070,-193.500,86.300,17.430,14.040,0,0.000,8.790,3.106,133.400,6.275,816,1682,1032.100,122,254,153.100,366.674,373.160,349.447,428.939,448.511,428.385,0,1.607,647.243
2019-08-13 08:00:00,2909,12.830,-211.600,89.800,18.360,14.280,0,0.000,8.790,2.344,129.600,5.165,498,1622,646.933,74,238,96.133,363.544,373.740,365.456,406.801,444.611,416.606,0,1.613,646.984
2019-08-13 09:00:00,2910,12.020,-208.500,93.100,17.850,14.580,0,0.000,8.790,1.966,122.800,4.776,229,572,366.783,34,86,54.750,357.574,366.671,360.642,391.930,409.887,401.056,0,1.606,646.619
2019-08-13 10:00:00,2911,11.320,-213.600,90.600,17.410,14.840,0,0.000,8.790,2.132,131.800,4.609,309,329,268.633,47,51,40.300,359.262,361.096,359.058,394.650,396.022,393.050,0,1.610,646.352
2019-08-13 11:00:00,2912,10.940,-211.200,97.700,16.830,15.040,51,0.000,8.790,1.541,125.700,3.165,69,304,154.500,10,47,23.017,360.553,363.821,360.475,381.764,395.981,387.884,0,1.918,646.485
2019-08-13 12:00:00,2913,9.980,-210.800,98.700,15.710,15.150,57,0.000,0.000,1.322,128.000,2.999,12,75,39.550,1,10,5.483,359.179,364.108,361.112,372.534,381.729,377.106,0,1.608,646.697
2019-08-13 13:00:00,2914,9.480,-204.000,96.800,14.830,15.200,0,0.000,0.000,1.509,127.600,3.443,0,13,5.733,0,1,0.450,358.416,359.677,358.750,370.597,372.689,371.284,0,1.607,647.488
2019-08-13 14:00:00,2915,9.590,-215.200,97.100,14.250,15.160,0,0.000,0.000,0.711,107.200,2.388,0,0,0.000,0,0,0.000,355.617,361.085,357.787,368.403,370.807,369.866,0,1.607,648.178
2019-08-13 15:00:00,2916,9.520,-205.400,96.000,13.730,15.050,51,0.110,0.110,0.596,57.200,2.499,0,0,-0.133,0,0,0.000,355.891,357.712,355.781,368.861,368.861,368.278,0,1.592,648.691
2019-08-13 16:00:00,2917,9.360,-213.200,95.400,13.330,14.940,0,0.050,0.160,0.519,14.610,1.944,0,0,0.000,0,0,0.000,353.852,355.883,354.794,367.150,368.656,367.808,0,1.589,648.758
2019-08-13 17:00:00,2918,9.570,-212.100,99.100,13.090,14.820,61,0.530,0.690,0.442,115.400,1.555,0,0,0.000,0,0,0.000,356.256,358.782,355.140,365.923,368.416,367.274,0,1.603,648.930
2019-08-13 18:00:00,2919,9.200,-211.600,99.800,12.900,14.660,61,1.190,1.880,0.146,123.900,0.722,0,0,0.000,0,0,0.000,356.991,359.619,358.864,366.588,367.017,366.591,0,1.609,648.810
2019-08-13 19:00:00,2920,9.150,-207.800,99.700,12.610,14.540,0,1.170,3.050,0.067,60.960,1.000,0,0,0.000,0,0,0.000,349.557,356.782,352.326,364.963,366.409,365.681,0,1.902,648.363
2019-08-13 20:00:00,2921,8.980,-209.700,95.400,12.290,14.380,0,0.000,3.050,0.523,20.530,2.166,0,0,0.000,0,0,0.000,345.342,349.846,347.491,362.756,364.914,363.787,0,1.911,647.866
2019-08-13 21:00:00,2922,8.890,-211.100,97.500,12.030,14.250,0,0.000,3.050,0.244,96.400,1.277,-1,0,-0.450,0,0,0.000,334.439,345.020,337.786,359.264,362.501,360.936,0,1.546,647.697
2019-08-13 22:00:00,2923,8.240,-210.800,97.100,11.520,14.120,0,0.000,3.050,0.484,20.390,1.610,-1,-1,-1.000,0,0,0.000,311.281,334.334,320.566,353.420,359.270,356.079,0,1.509,647.419
2019-08-13 23:00:00,2924,7.605,-213.400,95.900,10.980,13.970,0,0.000,3.050,0.648,36.140,1.333,-1,-1,-1.000,0,0,0.000,305.397,311.758,308.726,349.048,353.221,350.716,0,1.542,647.619
2019-08-14 00:00:00,2925,7.192,-210.500,94.300,10.450,13.830,0,0.000,3.050,0.832,33.550,1.666,7,7,0.700,1,1,0.200,301.429,305.464,302.609,346.236,349.309,347.580,0,1.560,647.396
2019-08-14 01:00:00,2926,7.243,-211.100,93.100,10.220,13.660,0,0.000,3.050,0.792,36.840,1.944,581,581,33.617,30,30,2.967,305.750,306.132,303.591,350.986,350.986,348.197,0,1.567,647.749
2019-08-14 02:00:00,2927,9.730,-206.200,76.940,12.370,13.490,0,0.000,3.050,0.764,29.370,2.443,413,633,325.883,72,72,52.617,303.936,311.775,309.028,378.890,378.890,365.272,0,1.568,647.735
2019-08-14 03:00:00,2928,11.290,-211.600,87.200,14.660,13.420,0,0.000,3.050,1.706,123.800,3.110,493,865,543.217,75,133,85.100,353.964,360.867,321.171,397.224,401.841,388.339,0,1.583,648.348
2019-08-14 04:00:00,2929,12.700,-210.800,84.000,17.490,13.480,0,0.000,3.050,1.656,126.600,2.777,585,1284,820.233,90,193,123.317,364.202,364.202,343.646,410.729,431.944,413.495,0,1.596,648.683
2019-08-14 05:00:00,2930,11.640,-205.900,94.500,17.130,13.690,0,0.000,3.050,2.033,133.800,3.665,430,718,434.067,68,113,68.467,365.696,369.882,365.804,395.251,414.401,400.261,0,1.599,648.794
2019-08-14 06:00:00,2931,11.470,-213.600,96.000,17.380,13.990,0,0.000,3.050,2.461,139.100,3.998,430,1119,493.817,68,173,77.550,368.169,373.923,366.280,399.045,413.411,400.911,0,1.606,648.466
2019-08-14 07:00:00,2932,11.790,-201.200,96.200,17.430,14.260,61,0.000,3.050,2.570,129.900,4.165,178,1020,460.433,27,155,69.733,367.878,368.553,364.882,386.834,419.882,400.766,0,1.608,648.183
2019-08-14 08:00:00,2933,10.760,-214.300,97.000,16.560,14.480,61,0.000,3.050,2.068,134.600,4.443,564,564,240.067,88,88,36.450,369.894,369.894,365.984,396.613,396.613,385.139,0,1.567,647.899
2019-08-14 09:00:00,2934,12.220,-199.000,95.600,17.740,14.700,57,0.290,3.340,2.167,133.100,3.998,294,1444,545.067,45,230,85.117,367.266,374.674,365.031,387.824,428.336,403.393,0,1.608,647.416
2019-08-14 10:00:00,2935,11.540,-202.200,96.000,17.490,14.870,57,0.000,3.340,2.115,129.300,4.665,104,571,348.567,15,88,53.617,364.797,371.255,366.535,385.133,400.442,393.640,0,1.589,647.005
2019-08-14 11:00:00,2936,11.000,-201.400,94.500,16.500,15.030,51,0.000,3.340,1.880,134.300,4.554,81,228,152.050,12,35,23.017,360.981,366.999,363.419,377.688,388.774,383.551,0,1.565,646.894
2019-08-14 12:00:00,2937,10.600,-211.500,95.400,15.670,15.100,57,0.080,0.000,1.655,117.100,3.554,28,105,73.833,4,16,11.333,361.774,364.645,362.740,374.863,379.570,377.666,0,1.598,647.304
2019-08-14 13:00:00,2938,10.280,-206.500,98.900,14.790,15.090,57,0.620,0.620,1.125,81.600,3.554,0,27,8.017,0,4,1.183,362.022,362.890,360.087,372.402,374.545,372.737,0,1.877,648.011
2019-08-14 14:00:00,2939,10.010,-208.400,96.900,14.230,15.050,61,1.910,2.530,0.455,116.200,1.722,0,0,0.000,0,0,0.000,358.060,362.708,359.672,369.225,372.690,370.711,0,1.876,648.786
