,record#,T_HMP,T_109,RH,WS_MAX,WS_AVG,WDIR,WS_MAX_2,WS_AVG_2,WDIR_2,SW_IN_SAMP,SW_IN_MAX,SW_IN_AVG,SW_OUT_SAMP,SW_OUT_MAX,SW_OUT_AVG,LW_IN_SAMP,LW_IN_MAX,LW_IN_AVG,LW_OUT_SAMP,LW_OUT_MAX,LW_OUT_AVG,NET,PRESS
2019-11-02 02:00:00,3548.000,-25.630,-25.550,18.260,19.690,11.080,247.900,20.330,11.470,103.700,30.020,30.813,23.901,16.034,16.098,11.000,110.965,111.291,109.566,196.080,196.088,195.090,-71.129,378.910
2019-11-02 03:00:00,3549.000,-25.250,-25.130,21.460,22.760,12.280,250.000,22.920,12.680,102.700,641.564,641.564,350.719,105.408,105.408,62.051,117.998,119.042,114.847,212.814,212.814,203.042,441.341,379.340
2019-11-02 04:00:00,3550.000,-24.880,-24.760,24.130,22.690,13.740,246.600,22.920,14.210,105.500,835.740,835.740,745.740,141.541,141.541,126.058,123.059,123.059,120.749,225.818,225.977,220.080,591.440,379.070
2019-11-02 05:00:00,3551.000,-24.560,-24.420,21.940,22.260,12.870,254.100,22.820,13.330,98.100,948.251,948.251,898.651,160.011,160.399,150.622,125.517,125.603,122.466,239.527,240.541,233.357,674.231,378.860
2019-11-02 06:00:00,3552.000,-24.250,-24.130,36.900,23.020,13.460,257.300,23.890,14.020,95.300,991.088,1018.232,982.091,169.102,174.047,167.081,128.791,130.035,126.279,247.693,248.852,244.476,703.085,378.580
2019-11-02 07:00:00,3553.000,-23.890,-23.670,45.500,21.590,12.790,251.000,22.220,13.260,101.600,946.343,995.379,972.567,163.321,171.020,168.035,130.759,130.759,127.961,255.493,255.905,250.794,658.289,378.180
2019-11-02 08:00:00,3554.000,-23.410,-23.220,48.120,18.660,10.980,255.400,19.860,11.660,96.500,809.040,940.378,878.954,142.441,162.559,153.184,128.014,130.688,128.125,257.017,257.298,255.814,537.597,378.080
2019-11-02 09:00:00,3555.000,-23.030,-22.810,49.300,17.360,10.170,254.600,17.990,10.750,97.700,608.202,805.150,531.187,110.843,141.249,125.378,125.671,129.302,127.001,251.349,257.485,255.097,371.681,378.050
2019-11-02 10:00:00,3556.000,-23.220,-23.010,56.050,17.360,11.310,249.200,17.890,11.570,102.200,363.768,605.568,488.538,74.820,111.516,94.366,123.919,127.632,125.344,239.697,252.592,245.669,173.170,377.940
2019-11-02 11:00:00,3557.000,-23.220,-23.030,49.030,16.560,11.040,248.000,16.560,11.260,104.800,100.750,359.873,224.752,29.021,74.654,51.494,123.778,125.918,124.440,225.910,241.224,233.820,-30.404,378.120
2019-11-02 12:00:00,3558.000,-23.660,-23.560,43.090,17.060,12.450,246.100,17.630,12.530,105.800,-4.123,96.749,0.000,0.380,28.217,0.000,120.593,123.870,122.400,210.876,225.737,217.830,-94.787,378.380
2019-11-02 13:00:00,3559.000,-24.740,-24.650,44.590,18.130,12.110,242.900,19.130,12.400,108.900,-3.981,-3.088,0.000,0.604,1.529,0.000,120.400,120.966,119.686,206.353,210.540,207.464,-90.538,378.820
2019-11-02 14:00:00,3560.000,-24.630,-24.580,37.000,15.460,10.850,245.800,16.090,11.120,106.400,-3.672,-3.407,0.000,1.039,1.049,0.000,116.679,120.973,118.755,202.533,206.459,204.399,-90.565,379.200
2019-11-02 15:00:00,3561.000,-24.620,-24.540,39.580,16.460,10.540,246.700,17.360,10.830,105.300,-4.107,-3.255,0.000,0.556,1.251,0.000,117.522,118.585,117.786,201.994,202.573,202.085,-89.135,379.080
2019-11-02 16:00:00,3562.000,-24.670,-24.600,32.060,18.190,10.910,247.200,18.560,11.190,104.900,-3.995,-3.538,0.000,0.211,0.968,0.000,117.715,118.525,117.132,200.482,201.885,200.868,-86.972,379.100
2019-11-02 17:00:00,3563.000,-24.410,-24.350,28.080,19.460,12.280,247.000,20.060,12.630,105.100,-4.186,-3.201,0.000,0.182,0.872,0.000,117.895,120.226,118.405,200.585,201.619,201.005,-87.059,378.930
2019-11-02 18:00:00,3564.000,-24.670,-24.610,36.150,22.920,13.540,249.000,23.290,14.140,103.600,-3.856,-3.415,0.000,0.134,0.656,0.000,121.037,123.542,119.083,200.703,200.826,200.541,-83.655,378.430
2019-11-02 19:00:00,3565.000,-24.860,-24.790,54.130,27.060,16.410,248.500,27.490,16.970,104.400,-3.822,-2.958,0.000,0.104,0.546,0.000,121.938,126.138,122.719,200.889,201.528,201.026,-82.877,377.910
2019-11-02 20:00:00,3566.000,-24.700,-24.620,52.410,26.590,17.860,242.500,27.060,18.470,109.700,-3.389,-2.725,0.000,0.412,0.789,0.000,121.337,123.698,119.063,201.440,201.440,200.844,-83.903,377.980
2019-11-02 21:00:00,3567.000,-24.340,-24.270,51.860,30.390,17.630,249.300,31.150,18.220,103.000,-3.767,-2.889,0.000,0.250,0.542,0.000,115.408,123.098,118.403,200.803,201.693,201.154,-89.412,377.150
2019-11-02 22:00:00,3568.000,-24.550,-24.490,50.760,26.520,16.090,249.500,26.920,16.600,103.400,-3.484,-3.141,0.000,0.474,0.474,0.000,114.507,119.670,116.604,199.877,200.999,200.456,-89.328,377.380
2019-11-02 23:00:00,3569.000,-24.720,-24.660,41.720,29.520,16.200,250.800,30.650,16.850,101.500,-3.469,-2.703,0.000,0.298,0.639,0.000,122.853,136.866,117.385,200.451,201.551,199.808,-81.366,376.880
2019-11-03 00:00:00,3570.000,-24.620,-24.550,34.530,30.390,17.620,254.300,31.420,18.690,98.500,-4.005,-2.337,0.000,0.137,0.491,0.000,110.715,155.903,124.793,198.976,204.111,200.953,-92.403,377.330
2019-11-03 01:00:00,3571.000,-25.100,-25.060,39.820,32.190,18.480,252.200,32.890,19.280,99.900,16.731,18.273,4.997,6.185,6.185,2.532,111.596,111.596,109.624,198.217,199.113,198.245,-76.075,377.090
2019-11-03 02:00:00,3572.000,-25.380,-25.280,30.420,31.720,18.470,252.900,33.020,19.300,98.700,32.650,32.910,25.381,15.706,15.778,10.592,112.536,113.390,111.319,199.491,199.730,198.362,-70.010,377.720
2019-11-03 03:00:00,3573.000,-24.460,-24.370,31.100,32.350,19.320,256.200,33.120,20.340,95.700,640.818,640.818,340.724,100.729,100.729,57.962,114.614,117.314,114.718,214.021,214.021,205.372,440.682,377.510
2019-11-03 04:00:00,3574.000,-23.550,-23.460,41.560,37.720,20.190,253.500,38.380,21.390,97.800,706.256,841.155,711.310,113.947,135.367,115.401,121.509,125.258,118.768,225.618,225.618,220.463,488.200,376.960
2019-11-03 05:00:00,3575.000,-23.410,-23.320,32.780,33.720,19.130,254.600,35.590,20.480,97.200,423.246,1205.466,561.901,87.950,195.480,103.083,184.741,202.319,164.887,233.694,235.578,230.302,286.343,377.040
2019-11-03 06:00:00,3576.000,-22.980,-22.860,29.340,35.290,18.900,256.000,36.650,20.640,96.500,603.997,1153.346,594.976,122.550,193.619,116.485,195.773,208.649,187.718,244.476,244.513,239.095,432.745,376.990
2019-11-03 07:00:00,3577.000,-23.010,-22.910,35.050,32.350,18.870,257.000,33.590,20.420,93.800,479.190,613.970,500.870,100.929,125.611,105.449,212.821,214.068,210.473,244.472,246.024,244.362,346.609,376.610
2019-11-03 08:00:00,3578.000,-23.110,-23.000,69.240,34.390,20.540,262.700,34.050,22.240,90.400,939.029,1176.473,535.005,175.467,213.248,112.675,209.880,215.763,211.390,250.862,250.862,245.653,722.579,375.760
2019-11-03 09:00:00,3579.000,-23.260,-23.150,79.580,33.720,20.230,255.800,35.350,21.660,95.900,488.416,1213.550,508.864,121.494,216.548,109.894,200.409,217.712,208.099,242.066,253.452,247.408,325.264,375.220
2019-11-03 10:00:00,3580.000,-23.910,-23.830,76.170,36.550,20.590,251.300,38.520,21.710,100.700,218.798,1077.940,374.294,52.225,222.570,84.635,129.294,213.145,169.519,226.091,245.073,235.425,69.776,375.240
2019-11-03 11:00:00,3581.000,-23.850,-23.700,55.440,36.520,21.230,250.800,37.950,22.300,100.800,123.909,442.197,219.531,32.785,87.227,51.475,125.385,162.623,122.760,219.572,226.924,221.514,-3.063,375.770
2019-11-03 12:00:00,3582.000,-23.960,-23.900,56.990,32.920,19.430,253.800,34.320,20.630,98.500,-2.703,126.847,0.000,0.272,33.683,0.000,159.884,204.572,142.111,212.014,221.084,215.730,-55.106,376.440
2019-11-03 13:00:00,3583.000,-25.250,-25.180,67.280,32.650,18.440,254.400,32.850,19.570,98.900,-3.103,-1.914,0.000,0.234,0.650,0.000,124.293,164.677,124.274,204.055,212.155,205.476,-83.100,376.610
2019-11-03 14:00:00,3584.000,-25.490,-25.420,43.520,35.120,19.930,250.300,36.620,20.910,101.400,-3.269,-2.611,0.000,0.416,0.676,0.000,114.131,137.720,116.311,200.276,205.056,201.551,-89.830,376.680
2019-11-03 15:00:00,3585.000,-25.660,-25.580,30.540,33.820,18.460,250.400,34.990,19.450,101.000,-3.267,-2.502,0.000,0.794,1.040,0.000,105.610,114.446,109.296,197.089,200.506,198.532,-95.541,376.600
2019-11-03 16:00:00,3586.000,-25.800,-25.740,29.580,29.250,17.440,250.300,29.950,18.050,102.100,-3.953,-2.964,0.000,0.271,1.133,0.000,104.290,107.901,104.486,195.764,197.436,196.337,-95.699,376.680
2019-11-03 17:00:00,3587.000,-26.130,-26.060,40.620,26.790,16.520,248.600,27.960,17.100,103.300,-3.573,-3.359,0.000,0.648,0.726,0.000,100.731,106.052,102.966,193.802,196.179,194.966,-97.293,376.720
2019-11-03 18:00:00,3588.000,-26.490,-26.410,36.270,28.390,16.930,248.600,28.990,17.520,103.700,-3.887,-2.989,0.000,0.161,0.997,0.000,103.708,106.924,103.747,193.933,195.035,193.944,-94.273,376.180
2019-11-03 19:00:00,3589.000,-26.160,-26.070,26.920,29.620,19.020,248.500,30.950,19.680,103.700,-3.429,-2.577,0.000,0.780,1.388,0.000,103.531,106.361,103.640,194.143,195.185,194.157,-94.821,376.260
2019-11-03 20:00:00,3590.000,-25.490,-25.410,19.630,33.420,19.680,244.100,34.250,20.320,107.400,-3.801,-2.107,0.000,0.333,1.597,0.000,101.087,104.936,102.851,195.126,196.454,194.805,-98.174,375.860
2019-11-03 21:00:00,3591.000,-24.510,-24.430,13.370,31.790,19.340,249.600,31.620,20.020,102.500,-3.493,-2.843,0.000,0.772,1.065,0.000,102.255,103.772,101.547,196.519,197.441,196.139,-98.529,375.820
2019-11-03 22:00:00,3592.000,-24.410,-24.360,9.940,30.020,19.590,246.400,30.920,20.270,106.200,-4.425,-3.093,0.000,0.126,1.048,0.000,101.656,103.110,100.367,196.936,197.403,196.381,-99.831,375.770
2019-11-03 23:00:00,3593.000,-24.360,-24.310,9.450,28.690,18.380,249.100,29.920,19.130,102.300,-3.308,-3.060,0.000,1.105,1.105,0.000,100.482,102.009,100.654,195.767,197.426,196.333,-99.698,375.570
2019-11-04 00:00:00,3594.000,-24.723,-24.740,10.423,30.750,17.440,248.000,31.490,18.150,104.700,-3.666,-3.296,0.000,0.665,0.880,0.000,101.174,102.399,101.150,195.344,197.093,195.666,-98.500,376.120
2019-11-04 01:00:00,3595.000,-24.900,-24.810,10.175,27.260,17.280,248.000,28.720,17.990,104.300,15.925,16.001,4.168,5.684,5.971,2.389,100.692,102.156,100.899,195.774,196.412,195.201,-84.840,375.700
2019-11-04 02:00:00,3596.000,-24.783,-24.740,8.755,27.860,16.600,252.600,29.160,17.350,100.100,30.741,30.741,24.187,14.789,14.821,10.048,100.907,101.947,101.174,196.871,197.532,196.211,-80.012,376.540
2019-11-04 03:00:00,3597.000,-24.395,-24.220,8.442,28.620,17.290,251.000,29.120,18.050,100.800,643.146,643.146,336.435,94.483,94.483,53.992,107.402,109.570,104.586,211.416,212.564,202.895,444.649,376.490
2019-11-04 04:00:00,3598.000,-23.775,-23.510,9.277,30.320,18.310,251.100,31.320,19.180,101.400,836.242,836.242,746.523,126.605,126.605,112.830,111.064,111.965,110.036,224.775,225.403,219.028,595.926,376.400
2019-11-04 05:00:00,3599.000,-23.590,-23.540,10.313,29.250,18.510,249.100,29.720,19.220,102.100,948.158,948.158,899.472,141.790,141.875,133.866,111.397,112.334,110.814,233.736,233.736,229.496,684.028,376.130
2019-11-04 06:00:00,3600.000,-23.747,-23.580,12.118,28.360,17.980,251.000,29.420,18.690,101.300,985.027,986.828,974.286,148.627,149.592,146.280,111.740,113.983,111.882,240.342,241.435,237.503,707.798,375.740
2019-11-04 07:00:00,3601.000,-23.497,-23.360,15.285,28.690,17.730,250.300,28.760,18.530,101.800,941.346,986.075,970.302,144.846,150.409,147.992,111.216,115.395,112.230,243.751,245.262,242.809,663.966,375.510
2019-11-04 08:00:00,3602.000,-23.458,-23.210,18.707,26.920,16.790,252.600,28.520,17.650,99.100,808.768,938.438,880.252,127.991,143.892,137.027,114.753,115.716,112.965,244.794,246.649,244.640,550.735,375.430
2019-11-04 09:00:00,3603.000,-22.577,-22.320,20.508,28.890,16.790,258.000,29.650,18.150,94.700,611.899,809.422,603.842,101.394,128.989,114.858,113.865,117.066,113.217,241.399,245.084,243.542,382.971,375.370
2019-11-04 10:00:00,3604.000,-22.735,-22.620,27.318,26.660,15.340,255.500,27.960,16.370,96.100,360.800,608.531,487.697,68.824,101.510,86.360,115.802,116.546,114.120,232.845,242.202,237.158,174.932,375.520
2019-11-04 11:00:00,3605.000,-21.765,-21.560,27.453,26.120,17.730,265.300,26.890,18.970,86.400,94.208,357.887,221.777,26.198,69.173,47.749,110.460,118.791,113.681,222.271,233.677,228.398,-43.801,375.600
2019-11-04 12:00:00,3606.000,-22.515,-22.510,26.435,24.560,15.980,251.200,25.660,16.870,100.200,-4.438,91.338,0.000,0.563,25.787,0.000,107.802,112.183,109.505,208.718,222.323,214.460,-105.917,375.560
2019-11-04 13:00:00,3607.000,-23.182,-23.120,23.828,28.520,15.330,254.400,29.790,16.540,97.100,-4.685,-3.591,0.000,0.174,0.845,0.000,105.854,109.089,107.015,204.508,208.543,206.157,-103.514,375.790
2019-11-04 14:00:00,3608.000,-23.298,-23.270,19.192,23.260,14.970,251.900,24.490,15.930,100.500,-3.750,-3.750,0.000,0.604,0.793,0.000,106.375,107.423,105.944,202.837,204.357,203.408,-100.815,376.240
2019-11-04 15:00:00,3609.000,-23.540,-23.580,19.603,23.960,15.360,249.700,23.760,16.110,101.900,-4.031,-3.478,0.000,0.379,0.653,0.000,104.414,106.938,105.510,201.035,202.798,201.589,-101.030,375.750
2019-11-04 16:00:00,3610.000,-23.623,-23.550,17.520,25.620,16.690,248.700,26.620,17.090,103.300,-4.635,-3.600,0.000,-0.077,0.774,0.000,106.518,107.273,105.009,200.726,201.481,200.934,-98.766,375.990
2019-11-04 17:00:00,3611.000,-23.795,-23.720,18.788,24.360,16.180,249.500,25.660,16.740,102.700,-3.876,-3.425,0.000,0.470,0.885,0.000,104.784,107.251,105.726,199.878,201.112,200.171,-99.441,375.790
2019-11-04 18:00:00,3612.000,-23.887,-23.830,16.157,27.890,15.810,253.600,29.690,17.050,98.300,-4.329,-3.483,0.000,0.246,0.747,0.000,106.338,107.810,105.742,199.296,200.132,199.515,-97.533,375.450
2019-11-04 19:00:00,3613.000,-24.272,-24.250,16.865,26.990,15.170,253.900,27.260,16.100,98.600,-4.241,-3.728,0.000,0.359,0.683,0.000,106.667,107.321,106.145,198.210,199.175,198.477,-96.143,375.380
2019-11-04 20:00:00,3614.000,-24.450,-24.410,17.068,27.320,15.430,257.000,28.560,16.630,94.700,-4.373,-3.407,0.000,0.292,0.836,0.000,106.180,107.353,106.194,197.339,198.619,197.771,-95.824,374.780
2019-11-04 21:00:00,3615.000,-24.705,-24.600,17.260,26.760,15.200,254.700,27.260,16.220,97.900,-4.738,-3.461,0.000,0.053,0.940,0.000,106.420,107.421,106.412,196.529,197.627,197.140,-94.900,374.940
2019-11-04 22:00:00,3616.000,-24.843,-24.670,17.863,25.220,14.330,256.100,25.920,15.560,96.100,-4.307,-3.554,0.000,0.267,0.924,0.000,106.640,107.162,106.684,196.492,197.292,196.622,-94.427,375.000
2019-11-04 23:00:00,3617.000,-24.753,-24.560,18.063,25.320,14.570,259.000,26.190,15.610,92.800,-4.706,-2.979,0.000,-0.062,1.307,0.000,107.913,107.995,106.805,197.344,197.432,196.306,-94.076,375.030
2019-11-05 00:00:00,3618.000,-23.915,-23.830,15.913,26.620,16.430,268.300,27.190,17.440,84.900,-4.387,-3.108,0.000,0.302,1.292,0.000,107.297,108.826,107.803,197.373,198.829,197.714,-94.765,375.010
2019-11-05 01:00:00,3619.000,-23.853,-23.800,15.230,25.590,16.500,263.800,25.990,17.780,88.900,15.840,15.840,3.639,5.584,5.584,2.157,108.576,108.576,107.787,199.531,199.531,198.089,-80.698,375.320
2019-11-05 02:00:00,3620.000,-23.392,-23.240,13.908,28.660,17.400,262.300,29.160,18.660,90.500,29.784,29.784,23.592,14.227,14.227,9.420,108.864,109.051,108.082,201.747,201.747,200.284,-77.326,375.460
2019-11-05 03:00:00,3621.000,-22.710,-22.560,13.313,27.760,18.380,268.500,27.860,19.700,84.300,632.833,632.833,323.970,87.268,87.609,49.261,115.450,115.450,111.928,217.134,217.134,207.687,443.882,376.100
2019-11-05 04:00:00,3622.000,-22.577,-22.500,12.903,30.620,18.350,266.400,30.620,19.650,87.000,825.267,825.267,737.167,116.655,116.956,104.665,117.256,117.895,116.121,229.784,229.784,223.648,596.084,376.250
2019-11-05 05:00:00,3623.000,-22.095,-21.930,13.273,31.020,18.860,267.200,31.920,19.910,85.700,936.521,936.521,889.421,131.981,132.306,124.723,120.092,120.683,118.774,241.262,241.262,235.745,683.371,376.240
2019-11-05 06:00:00,3624.000,-21.660,-21.620,15.885,30.520,17.920,264.400,31.890,18.740,88.400,974.359,979.578,964.899,139.282,139.756,136.857,121.299,122.002,120.696,249.747,249.747,245.565,706.628,375.700
2019-11-05 07:00:00,3625.000,-21.720,-21.470,17.903,29.520,17.040,264.600,29.620,17.770,88.000,930.258,980.031,959.806,135.071,140.663,138.632,122.615,123.486,121.423,255.018,255.018,251.845,662.783,376.270
2019-11-05 08:00:00,3626.000,-21.517,-21.450,24.398,28.220,17.870,257.100,29.190,18.580,95.700,803.176,925.242,869.689,120.945,135.159,128.964,125.251,127.695,124.017,251.507,255.243,253.252,555.975,375.620
2019-11-05 09:00:00,3627.000,-21.277,-21.060,34.472,31.450,16.340,255.400,32.220,16.970,96.400,612.986,800.194,647.529,98.564,121.543,110.252,126.306,130.495,127.439,249.650,255.013,252.061,391.077,376.180
2019-11-05 10:00:00,3628.000,-20.738,-20.640,31.485,36.920,16.870,257.600,37.250,17.730,95.400,355.722,611.353,486.532,65.164,99.782,83.550,122.747,130.012,126.076,239.774,250.411,245.395,173.532,375.740
2019-11-05 11:00:00,3629.000,-20.658,-20.570,27.668,30.420,17.630,258.500,30.920,18.370,93.800,90.223,351.865,217.954,24.721,65.073,45.168,120.701,124.856,122.175,227.313,239.873,233.592,-41.110,375.880
2019-11-05 12:00:00,3630.000,-21.098,-21.160,26.038,40.150,17.610,258.700,41.420,18.420,94.000,-4.488,85.554,0.000,0.091,23.687,0.000,119.485,121.614,119.233,214.547,226.774,219.701,-99.641,375.720
2019-11-05 13:00:00,3631.000,-21.755,-21.640,26.200,27.360,16.430,262.800,27.560,17.210,90.200,-4.396,-3.455,0.000,0.554,1.121,0.000,118.792,118.990,117.426,210.083,214.214,211.773,-96.241,376.480
2019-11-05 14:00:00,3632.000,-21.937,-21.980,26.313,27.690,15.040,261.600,27.860,15.760,91.400,-3.688,-3.642,0.000,0.942,1.037,0.000,115.465,118.081,116.844,207.243,210.291,208.785,-96.409,376.700
2019-11-05 15:00:00,3633.000,-22.617,-22.570,26.903,27.590,15.940,252.500,28.890,16.610,99.900,-4.477,-3.348,0.000,0.034,1.022,0.000,115.958,116.874,115.692,205.688,207.718,206.379,-94.241,376.870
2019-11-05 16:00:00,3634.000,-22.840,-22.790,26.520,25.320,14.470,248.800,25.760,15.040,103.400,-4.405,-3.637,0.000,0.387,0.879,0.000,114.115,116.275,114.958,203.688,205.666,204.669,-94.364,377.210
2019-11-05 17:00:00,3635.000,-22.793,-22.800,25.807,26.060,14.330,251.600,26.820,14.940,100.500,-4.153,-3.459,0.000,0.220,1.679,0.000,115.121,116.030,115.144,203.460,204.584,203.819,-92.712,376.800
2019-11-05 18:00:00,3636.000,-23.058,-22.960,26.513,23.490,14.050,253.500,24.460,14.650,99.200,-4.467,-3.481,0.000,0.267,1.151,0.000,115.248,116.369,115.234,202.501,204.266,203.061,-91.987,376.920
2019-11-05 19:00:00,3637.000,-23.058,-23.000,25.768,23.060,13.640,259.400,23.160,14.270,93.000,-4.018,-3.155,0.000,0.474,1.385,0.000,116.183,116.183,115.334,202.782,202.969,202.290,-91.090,376.610
2019-11-05 20:00:00,3638.000,-23.012,-23.080,25.045,24.490,14.160,257.200,24.360,14.710,95.400,-5.616,-3.536,0.000,-0.462,0.893,0.000,113.726,117.224,115.914,199.809,202.901,202.243,-91.237,376.540
2019-11-05 21:00:00,3639.000,-22.777,-22.670,22.895,23.220,14.090,267.900,23.590,14.770,84.400,-4.112,-3.410,0.000,0.366,1.421,0.000,116.047,116.456,115.783,202.624,202.817,202.060,-91.054,376.330
2019-11-05 22:00:00,3640.000,-22.677,-22.530,20.580,24.260,14.850,268.800,24.360,15.450,84.000,-4.386,-3.515,0.000,-0.098,0.889,0.000,117.424,117.691,115.972,203.134,203.327,202.582,-89.999,376.390
2019-11-05 23:00:00,3641.000,-22.790,-22.710,20.597,26.220,14.540,271.100,25.590,15.070,82.600,-4.288,-3.443,0.000,0.175,0.736,0.000,119.960,121.295,118.986,202.776,203.419,202.820,-87.279,376.200
2019-11-06 00:00:00,3642.000,-23.040,-22.980,22.280,24.290,14.290,269.200,24.560,15.020,83.500,-4.528,-3.640,0.000,-0.024,0.617,0.000,119.227,121.309,119.921,202.050,203.287,202.518,-87.328,376.500
2019-11-06 01:00:00,3643.000,-23.410,-23.350,23.250,22.720,13.830,265.600,23.490,14.550,87.500,62.666,62.666,16.348,12.103,12.103,3.873,172.555,172.555,139.179,211.501,211.501,204.946,11.618,376.540
2019-11-06 02:00:00,3644.000,-22.910,-22.830,18.220,26.520,14.690,256.600,26.960,15.460,95.500,178.407,178.407,117.842,33.638,33.638,22.080,152.981,181.074,164.345,215.285,215.718,213.911,82.466,377.450
2019-11-06 03:00:00,3645.000,-22.740,-22.630,19.640,22.860,13.180,256.100,22.720,14.020,96.400,586.211,627.631,342.655,82.812,88.375,53.387,161.691,178.055,163.635,228.531,228.734,221.961,436.560,377.580
2019-11-06 04:00:00,3646.000,-22.660,-22.560,19.560,23.190,12.840,257.100,23.860,13.680,95.000,831.363,831.363,531.352,118.417,118.417,80.263,157.636,169.920,159.316,237.102,237.102,231.941,633.480,377.590
2019-11-06 05:00:00,3647.000,-22.870,-22.760,22.890,22.590,13.510,256.000,22.820,14.330,96.800,761.356,1001.636,660.992,116.114,137.300,101.364,167.401,188.379,172.751,245.563,248.769,242.805,567.080,377.110
2019-11-06 06:00:00,3648.000,-23.200,-23.040,61.980,31.520,15.470,252.000,32.650,16.150,100.700,1041.061,1300.613,792.116,150.891,179.673,117.979,161.931,198.547,160.336,249.558,254.724,247.874,802.543,377.000
2019-11-06 07:00:00,3649.000,-23.010,-22.850,67.230,31.850,16.820,254.900,32.050,17.520,97.700,741.458,1276.518,810.108,123.956,185.610,124.516,208.316,208.641,168.406,259.763,260.148,253.574,566.056,376.850
2019-11-06 08:00:00,3650.000,-23.550,-23.420,67.990,28.760,16.380,255.500,29.750,17.060,97.200,362.930,916.561,420.818,67.204,142.262,75.814,212.640,215.751,212.595,245.431,259.827,251.822,262.935,376.310
